Transaction ID,Customer ID,Category,Sub Category,Product Name
9879,C8979,Snacks and Branded Foods,Chocolates and Candies,specialty chocolate
9880,C8980,Beverages,Energy and Soft Drinks,soda
9880,C8980,Snacks and Branded Foods,Snacks and Namkeen,salty snack
9880,C8980,Snacks and Branded Foods,Chocolates and Candies,specialty chocolate
9881,C8981,"Bakery,Cakes and Dairy",Icecream and Dessert,ice cream
9882,C8982,"Egg, Meat and Fish",Meat Products,beef
9882,C8982,"Egg, Meat and Fish",Meat Products,hamburger meat
9882,C8982,Fruits and Vegetables,Fresh Fruits,berries
9882,C8982,Fruits and Vegetables,Fresh Vegetables,root vegetables
9882,C8982,Fruits and Vegetables,Fresh Vegetables,onions
9882,C8982,Fruits and Vegetables,Fresh Vegetables,other vegetables
9882,C8982,"Bakery,Cakes and Dairy",Icecream and Dessert,dessert
9882,C8982,"Bakery,Cakes and Dairy",Dairy Products,yogurt
9882,C8982,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
9882,C8982,"Food Grains, Oil and Masala","Salt, Sugar and Jaggery",sugar
9882,C8982,"Kitchen, Garden and Pets",Pet Food and Accessories,cat food
9882,C8982,Beverages,Energy and Soft Drinks,soda
9882,C8982,Beverages,Fruit Juice & Drinks,fruit/vegetable juice
9882,C8982,Snacks and Branded Foods,Snacks and Namkeen,salty snack
9882,C8982,"Bakery,Cakes and Dairy",Bakery Products,cake bar
9883,C8983,"Egg, Meat and Fish",Meat Products,sausage
9883,C8983,"Egg, Meat and Fish",Meat Products,chicken
9883,C8983,Fruits and Vegetables,Fresh Fruits,pip fruit
9883,C8983,Fruits and Vegetables,Fresh Fruits,grapes
9883,C8983,Fruits and Vegetables,Fresh Fruits,berries
9883,C8983,Fruits and Vegetables,Fresh Vegetables,root vegetables
9883,C8983,Fruits and Vegetables,Fresh Vegetables,onions
9883,C8983,Fruits and Vegetables,Fresh Vegetables,other vegetables
9883,C8983,"Bakery,Cakes and Dairy",Dairy Products,whole milk
9883,C8983,"Bakery,Cakes and Dairy",Dairy Products,butter
9883,C8983,"Bakery,Cakes and Dairy",Dairy Products,whipped/sour cream
9883,C8983,"Bakery,Cakes and Dairy",Icecream and Dessert,ice cream
9883,C8983,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
9883,C8983,"Bakery,Cakes and Dairy",Dairy Products,margarine
9883,C8983,"Food Grains, Oil and Masala",Masalas and Spices,mustard
9883,C8983,Snacks and Branded Foods,Ready to cook and eat,ready soups
9883,C8983,Beverages,Water,bottled water
9883,C8983,Personal Care,Skin Care,skin care
9884,C8984,"Bakery,Cakes and Dairy",Dairy Products,yogurt
9885,C8985,"Bakery,Cakes and Dairy",Dairy Products,whole milk
9885,C8985,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
9886,C8986,"Bakery,Cakes and Dairy",Icecream and Dessert,ice cream
9887,C8987,"Egg, Meat and Fish",Meat Products,frankfurter
9887,C8987,"Egg, Meat and Fish",Meat Products,sausage
9887,C8987,"Egg, Meat and Fish",Meat Products,chicken
9887,C8987,Fruits and Vegetables,Fresh Vegetables,other vegetables
9887,C8987,"Bakery,Cakes and Dairy",Dairy Products,whole milk
9887,C8987,"Bakery,Cakes and Dairy",Dairy Products,curd
9887,C8987,"Bakery,Cakes and Dairy",Bakery Products,semi-finished bread
9887,C8987,Snacks and Branded Foods,Chocolates and Candies,candy
9887,C8987,Cleaning and Household,Detergent and Dishwash,detergent
9888,C8988,"Egg, Meat and Fish",Meat Products,hamburger meat
9888,C8988,Fruits and Vegetables,Fresh Vegetables,frozen vegetables
9888,C8988,"Egg, Meat and Fish",Eggs,domestic eggs
9889,C8989,"Egg, Meat and Fish",Meat Products,frankfurter
9889,C8989,"Egg, Meat and Fish",Meat Products,sausage
9889,C8989,"Egg, Meat and Fish",Meat Products,pork
9889,C8989,"Bakery,Cakes and Dairy",Dairy Products,curd
9889,C8989,Beverages,Energy and Soft Drinks,soda
9889,C8989,"Bakery,Cakes and Dairy",Bakery Products,long life bakery product
9889,C8989,Personal Care,Feminine Hygiene,napkins
9890,C8990,"Egg, Meat and Fish",Meat Products,frankfurter
9890,C8990,"Egg, Meat and Fish",Meat Products,meat
9890,C8990,"Egg, Meat and Fish",Meat Products,pork
9890,C8990,Fruits and Vegetables,Fresh Vegetables,root vegetables
9890,C8990,Fruits and Vegetables,Fresh Vegetables,onions
9890,C8990,"Bakery,Cakes and Dairy",Dairy Products,whole milk
9890,C8990,Beverages,Fruit Juice & Drinks,beverages
9890,C8990,Snacks and Branded Foods,Spreads and Sauces,mayonnaise
9890,C8990,Beverages,Energy and Soft Drinks,soda
9890,C8990,Snacks and Branded Foods,Chocolates and Candies,chocolate
9891,C8991,"Egg, Meat and Fish",Meat Products,sausage
9891,C8991,"Egg, Meat and Fish",Meat Products,hamburger meat
9891,C8991,Fruits and Vegetables,Fresh Vegetables,other vegetables
9891,C8991,"Bakery,Cakes and Dairy",Dairy Products,yogurt
9891,C8991,"Bakery,Cakes and Dairy",Dairy Products,sliced cheese
9891,C8991,"Bakery,Cakes and Dairy",Bakery Products,brown bread
9891,C8991,"Food Grains, Oil and Masala","Salt, Sugar and Jaggery",sugar
9891,C8991,Beverages,Fruit Juice & Drinks,fruit/vegetable juice
9891,C8991,Cleaning and Household,All purpose cleaner,cleaner
9891,C8991,Cleaning and Household,All purpose cleaner,bathroom cleaner
9891,C8991,Personal Care,Feminine Hygiene,napkins
9892,C8992,"Egg, Meat and Fish",Meat Products,pork
9892,C8992,Fruits and Vegetables,Fresh Fruits,tropical fruit
9892,C8992,Fruits and Vegetables,Fresh Fruits,pip fruit
9892,C8992,Fruits and Vegetables,Fresh Vegetables,root vegetables
9892,C8992,"Bakery,Cakes and Dairy",Icecream and Dessert,frozen dessert
9892,C8992,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
9892,C8992,"Bakery,Cakes and Dairy",Dairy Products,margarine
9892,C8992,Personal Care,Feminine Hygiene,napkins
9893,C8993,"Bakery,Cakes and Dairy",Dairy Products,yogurt
9893,C8993,Beverages,Water,bottled water
9894,C8994,"Egg, Meat and Fish",Meat Products,meat
9894,C8994,Fruits and Vegetables,Fresh Fruits,tropical fruit
9894,C8994,Fruits and Vegetables,Fresh Fruits,pip fruit
9894,C8994,Fruits and Vegetables,Fresh Vegetables,other vegetables
9894,C8994,"Bakery,Cakes and Dairy",Dairy Products,yogurt
9894,C8994,"Bakery,Cakes and Dairy",Dairy Products,UHT-milk
9894,C8994,"Bakery,Cakes and Dairy",Dairy Products,processed cheese
9894,C8994,"Bakery,Cakes and Dairy",Bakery Products,white bread
9894,C8994,"Bakery,Cakes and Dairy",Bakery Products,semi-finished bread
9894,C8994,"Food Grains, Oil and Masala",Edible Oil and Ghee,oil
9894,C8994,"Bakery,Cakes and Dairy",Dairy Products,margarine
9894,C8994,Fruits and Vegetables,Fresh Fruits,pickled vegetables
9894,C8994,Beverages,Coffee,coffee
9894,C8994,Beverages,Energy and Soft Drinks,soda
9894,C8994,Personal Care,Feminine Hygiene,napkins
9895,C8995,Fruits and Vegetables,Fresh Vegetables,other vegetables
9895,C8995,"Bakery,Cakes and Dairy",Dairy Products,butter
9895,C8995,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
9895,C8995,"Kitchen, Garden and Pets",Gardening,flower (seeds)
9896,C8996,"Egg, Meat and Fish",Meat Products,sausage
9896,C8996,Beverages,Energy and Soft Drinks,soda
9896,C8996,Snacks and Branded Foods,Chocolates and Candies,chocolate marshmallow
9897,C8997,"Egg, Meat and Fish",Meat Products,beef
9897,C8997,"Food Grains, Oil and Masala",Masalas and Spices,herbs
9897,C8997,Fruits and Vegetables,Fresh Vegetables,other vegetables
9897,C8997,"Bakery,Cakes and Dairy",Dairy Products,whole milk
9897,C8997,"Food Grains, Oil and Masala",Rice and Rice Products,rice
9899,C8999,"Egg, Meat and Fish",Meat Products,pork
9899,C8999,Fruits and Vegetables,Fresh Vegetables,other vegetables
9900,C9000,"Egg, Meat and Fish",Meat Products,beef
9900,C9000,"Food Grains, Oil and Masala",Edible Oil and Ghee,oil
9900,C9000,Beverages,Coffee,coffee
9901,C9001,"Bakery,Cakes and Dairy",Dairy Products,whole milk
9901,C9001,Snacks and Branded Foods,Biscuits and Cookies,waffles
9902,C9002,"Egg, Meat and Fish",Meat Products,chicken
9902,C9002,"Egg, Meat and Fish",Meat Products,pork
9902,C9002,"Egg, Meat and Fish",Meat Products,beef
9902,C9002,Fruits and Vegetables,Fresh Vegetables,other vegetables
9902,C9002,"Bakery,Cakes and Dairy",Dairy Products,whole milk
9902,C9002,"Bakery,Cakes and Dairy",Dairy Products,butter
9902,C9002,"Bakery,Cakes and Dairy",Dairy Products,whipped/sour cream
9902,C9002,"Bakery,Cakes and Dairy",Dairy Products,soft cheese
9902,C9002,"Bakery,Cakes and Dairy",Dairy Products,cream cheese
9902,C9002,"Bakery,Cakes and Dairy",Dairy Products,processed cheese
9902,C9002,Fruits and Vegetables,Fresh Vegetables,frozen vegetables
9902,C9002,Fruits and Vegetables,Fresh Fruits,frozen fruits
9902,C9002,"Bakery,Cakes and Dairy",Cakes and Pastries,pastry
9902,C9002,"Food Grains, Oil and Masala","Salt, Sugar and Jaggery",sugar
9902,C9002,Beverages,Energy and Soft Drinks,soda
9902,C9002,"Bakery,Cakes and Dairy",Bakery Products,long life bakery product
9902,C9002,Snacks and Branded Foods,Biscuits and Cookies,waffles
9902,C9002,Snacks and Branded Foods,Chocolates and Candies,chocolate marshmallow
9902,C9002,Snacks and Branded Foods,Chocolates and Candies,candy
9903,C9003,"Bakery,Cakes and Dairy",Dairy Products,yogurt
9903,C9003,Fruits and Vegetables,Fresh Fruits,pickled vegetables
9903,C9003,Beverages,Energy and Soft Drinks,soda
9903,C9003,Beverages,Fruit Juice & Drinks,fruit/vegetable juice
9903,C9003,Snacks and Branded Foods,Snacks and Namkeen,salty snack
9904,C9004,Snacks and Branded Foods,Snacks and Namkeen,salty snack
9904,C9004,Snacks and Branded Foods,Chocolates and Candies,candy
9905,C9005,Fruits and Vegetables,Fresh Fruits,pip fruit
9905,C9005,Snacks and Branded Foods,Chocolates and Candies,chocolate marshmallow
9906,C9006,"Egg, Meat and Fish",Meat Products,sausage
9906,C9006,Fruits and Vegetables,Fresh Fruits,tropical fruit
9906,C9006,Fruits and Vegetables,Fresh Vegetables,root vegetables
9906,C9006,"Food Grains, Oil and Masala",Masalas and Spices,herbs
9906,C9006,"Bakery,Cakes and Dairy",Dairy Products,whole milk
9906,C9006,"Bakery,Cakes and Dairy",Bakery Products,roll products
9906,C9006,"Food Grains, Oil and Masala",Edible Oil and Ghee,oil
9907,C9007,"Bakery,Cakes and Dairy",Dairy Products,curd
9907,C9007,"Bakery,Cakes and Dairy",Dairy Products,yogurt
9907,C9007,"Bakery,Cakes and Dairy",Cakes and Pastries,pastry
9907,C9007,Beverages,Water,bottled water
9907,C9007,Beverages,Fruit Juice & Drinks,fruit/vegetable juice
9907,C9007,"Kitchen, Garden and Pets",Gardening,potted plants
9908,C9008,"Egg, Meat and Fish",Meat Products,beef
9908,C9008,"Bakery,Cakes and Dairy",Dairy Products,yogurt
9908,C9008,"Bakery,Cakes and Dairy",Bakery Products,white bread
9908,C9008,"Food Grains, Oil and Masala","Atta, Flour and Sooji",flour
9908,C9008,Beverages,Energy and Soft Drinks,soda
9908,C9008,Beverages,Fruit Juice & Drinks,fruit/vegetable juice
9908,C9008,Snacks and Branded Foods,Chocolates and Candies,cooking chocolate
9909,C9009,Snacks and Branded Foods,Snacks and Namkeen,salty snack
9910,C9010,"Egg, Meat and Fish",Meat Products,frankfurter
9910,C9010,Snacks and Branded Foods,Frozen Vegetables and Snacks,frozen potato products
9910,C9010,"Bakery,Cakes and Dairy",Cakes and Pastries,pastry
9910,C9010,Beverages,Water,bottled water
9911,C9011,"Bakery,Cakes and Dairy",Icecream and Dessert,dessert
9912,C9012,"Egg, Meat and Fish",Meat Products,frankfurter
9912,C9012,"Egg, Meat and Fish",Meat Products,hamburger meat
9912,C9012,Fruits and Vegetables,Fresh Vegetables,other vegetables
9912,C9012,"Bakery,Cakes and Dairy",Dairy Products,margarine
9912,C9012,Snacks and Branded Foods,Chocolates and Candies,specialty chocolate
9913,C9013,"Bakery,Cakes and Dairy",Dairy Products,whole milk
9913,C9013,"Bakery,Cakes and Dairy",Dairy Products,butter
9913,C9013,"Egg, Meat and Fish",Eggs,domestic eggs
9915,C9015,Fruits and Vegetables,Fresh Fruits,pip fruit
9916,C9016,"Egg, Meat and Fish",Meat Products,sausage
9916,C9016,Fruits and Vegetables,Fresh Fruits,berries
9916,C9016,"Bakery,Cakes and Dairy",Dairy Products,curd
9916,C9016,"Bakery,Cakes and Dairy",Dairy Products,yogurt
9916,C9016,"Bakery,Cakes and Dairy",Dairy Products,whipped/sour cream
9916,C9016,"Bakery,Cakes and Dairy",Dairy Products,cream cheese
9916,C9016,Fruits and Vegetables,Fresh Vegetables,frozen vegetables
9916,C9016,Beverages,Tea,tea
9916,C9016,Beverages,Fruit Juice & Drinks,fruit/vegetable juice
9916,C9016,Personal Care,Feminine Hygiene,napkins
9917,C9017,Fruits and Vegetables,Fresh Vegetables,root vegetables
9917,C9017,"Bakery,Cakes and Dairy",Dairy Products,yogurt
9918,C9018,"Egg, Meat and Fish",Meat Products,frankfurter
9918,C9018,"Bakery,Cakes and Dairy",Dairy Products,whole milk
9918,C9018,"Bakery,Cakes and Dairy",Dairy Products,butter
9918,C9018,"Bakery,Cakes and Dairy",Dairy Products,yogurt
9918,C9018,"Bakery,Cakes and Dairy",Dairy Products,sliced cheese
9918,C9018,"Bakery,Cakes and Dairy",Dairy Products,hard cheese
9918,C9018,"Egg, Meat and Fish",Eggs,domestic eggs
9918,C9018,Personal Care,Feminine Hygiene,napkins
9919,C9019,"Egg, Meat and Fish",Meat Products,beef
9919,C9019,Fruits and Vegetables,Fresh Vegetables,other vegetables
9919,C9019,"Bakery,Cakes and Dairy",Dairy Products,whole milk
9919,C9019,"Egg, Meat and Fish",Eggs,domestic eggs
9919,C9019,"Food Grains, Oil and Masala",Edible Oil and Ghee,oil
9919,C9019,"Food Grains, Oil and Masala","Salt, Sugar and Jaggery",sugar
9919,C9019,Snacks and Branded Foods,Spreads and Sauces,jam
9919,C9019,Beverages,Water,bottled water
9919,C9019,"Kitchen, Garden and Pets",Gardening,potted plants
9920,C9020,Fruits and Vegetables,Fresh Fruits,pip fruit
9921,C9021,Fruits and Vegetables,Fresh Fruits,citrus fruit
9921,C9021,Fruits and Vegetables,Fresh Fruits,tropical fruit
9921,C9021,"Bakery,Cakes and Dairy",Dairy Products,sliced cheese
9921,C9021,"Bakery,Cakes and Dairy",Icecream and Dessert,ice cream
9921,C9021,"Egg, Meat and Fish",Eggs,domestic eggs
9921,C9021,Cleaning and Household,Detergent and Dishwash,detergent
9922,C9022,Beverages,Energy and Soft Drinks,soda
9923,C9023,"Food Grains, Oil and Masala","Salt, Sugar and Jaggery",sugar
9924,C9024,"Egg, Meat and Fish",Meat Products,hamburger meat
9924,C9024,Fruits and Vegetables,Fresh Vegetables,other vegetables
9924,C9024,Fruits and Vegetables,Fresh Vegetables,canned vegetables
9925,C9025,"Bakery,Cakes and Dairy",Dairy Products,whole milk
9926,C9026,"Food Grains, Oil and Masala",Dry Fruits,nuts/prunes
9927,C9027,"Egg, Meat and Fish",Meat Products,frankfurter
9927,C9027,Fruits and Vegetables,Fresh Fruits,tropical fruit
9927,C9027,Fruits and Vegetables,Fresh Fruits,grapes
9927,C9027,Fruits and Vegetables,Fresh Vegetables,other vegetables
9927,C9027,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
9927,C9027,"Bakery,Cakes and Dairy",Bakery Products,white bread
9927,C9027,Beverages,Energy and Soft Drinks,soda
9927,C9027,Snacks and Branded Foods,Spreads and Sauces,syrup
9927,C9027,"Bakery,Cakes and Dairy",Bakery Products,long life bakery product
9927,C9027,Snacks and Branded Foods,Chocolates and Candies,candy
9929,C9029,Fruits and Vegetables,Fresh Fruits,berries
9929,C9029,Beverages,Fruit Juice & Drinks,beverages
9930,C9030,"Egg, Meat and Fish",Meat Products,sausage
9930,C9030,Fruits and Vegetables,Fresh Fruits,citrus fruit
9930,C9030,Fruits and Vegetables,Fresh Fruits,tropical fruit
9930,C9030,Fruits and Vegetables,Fresh Fruits,berries
9930,C9030,Fruits and Vegetables,Fresh Vegetables,root vegetables
9930,C9030,Fruits and Vegetables,Fresh Vegetables,other vegetables
9930,C9030,"Bakery,Cakes and Dairy",Dairy Products,condensed milk
9930,C9030,"Bakery,Cakes and Dairy",Dairy Products,curd cheese
9930,C9030,"Bakery,Cakes and Dairy",Bakery Products,roll products
9930,C9030,Snacks and Branded Foods,"Noodle, Pasta, Vermicelli",pasta
9930,C9030,"Food Grains, Oil and Masala",Edible Oil and Ghee,oil
9930,C9030,Beverages,Coffee,coffee
9930,C9030,Beverages,Energy and Soft Drinks,soda
9930,C9030,Beverages,Fruit Juice & Drinks,fruit/vegetable juice
9930,C9030,Cleaning and Household,All purpose cleaner,abrasive cleaner
9930,C9030,Cleaning and Household,All purpose cleaner,bathroom cleaner
9930,C9030,Personal Care,Feminine Hygiene,napkins
9931,C9031,Snacks and Branded Foods,Snacks and Namkeen,salty snack
9932,C9032,"Egg, Meat and Fish",Meat Products,frankfurter
9932,C9032,"Egg, Meat and Fish",Meat Products,meat
9932,C9032,Fruits and Vegetables,Fresh Fruits,citrus fruit
9932,C9032,Fruits and Vegetables,Fresh Fruits,pip fruit
9932,C9032,Fruits and Vegetables,Fresh Vegetables,other vegetables
9932,C9032,"Bakery,Cakes and Dairy",Dairy Products,whole milk
9932,C9032,"Bakery,Cakes and Dairy",Dairy Products,yogurt
9932,C9032,"Bakery,Cakes and Dairy",Dairy Products,sliced cheese
9932,C9032,Cleaning and Household,"Mops, Brushes and Scrubs",house keeping products
9933,C9033,"Egg, Meat and Fish",Meat Products,pork
9933,C9033,Fruits and Vegetables,Fresh Fruits,tropical fruit
9933,C9033,Fruits and Vegetables,Fresh Fruits,pip fruit
9933,C9033,"Food Grains, Oil and Masala",Dry Fruits,nuts/prunes
9933,C9033,Fruits and Vegetables,Fresh Vegetables,other vegetables
9933,C9033,"Bakery,Cakes and Dairy",Dairy Products,margarine
9934,C9034,Beverages,Energy and Soft Drinks,misc. beverages
9934,C9034,Beverages,Fruit Juice & Drinks,fruit/vegetable juice
9934,C9034,Snacks and Branded Foods,Chocolates and Candies,chewing gum
9934,C9034,Snacks and Branded Foods,Chocolates and Candies,chocolate
9935,C9035,"Bakery,Cakes and Dairy",Icecream and Dessert,ice cream
9936,C9036,Snacks and Branded Foods,Chocolates and Candies,chocolate
9936,C9036,Snacks and Branded Foods,Chocolates and Candies,candy
9937,C9037,"Bakery,Cakes and Dairy",Dairy Products,whole milk
9937,C9037,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
9937,C9037,"Bakery,Cakes and Dairy",Bakery Products,white bread
9937,C9037,"Bakery,Cakes and Dairy",Bakery Products,brown bread
9937,C9037,"Bakery,Cakes and Dairy",Dairy Products,margarine
9938,C9038,Fruits and Vegetables,Fresh Vegetables,other vegetables
9938,C9038,Beverages,Fruit Juice & Drinks,fruit/vegetable juice
9938,C9038,Snacks and Branded Foods,Chocolates and Candies,chewing gum
9939,C9039,"Bakery,Cakes and Dairy",Dairy Products,spread cheese
9940,C9040,"Bakery,Cakes and Dairy",Dairy Products,whole milk
9940,C9040,"Bakery,Cakes and Dairy",Dairy Products,whipped/sour cream
9940,C9040,"Bakery,Cakes and Dairy",Cakes and Pastries,pastry
9940,C9040,"Bakery,Cakes and Dairy",Dairy Products,margarine
9941,C9041,Fruits and Vegetables,Fresh Fruits,pip fruit
9941,C9041,Fruits and Vegetables,Fresh Vegetables,other vegetables
9941,C9041,"Bakery,Cakes and Dairy",Dairy Products,whole milk
9941,C9041,"Bakery,Cakes and Dairy",Icecream and Dessert,dessert
9941,C9041,"Bakery,Cakes and Dairy",Dairy Products,butter milk
9941,C9041,"Bakery,Cakes and Dairy",Dairy Products,yogurt
9941,C9041,"Bakery,Cakes and Dairy",Dairy Products,cream cheese
9941,C9041,Snacks and Branded Foods,Frozen Vegetables and Snacks,frozen potato products
9941,C9041,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
9941,C9041,"Bakery,Cakes and Dairy",Bakery Products,white bread
9941,C9041,"Food Grains, Oil and Masala",Masalas and Spices,mustard
9941,C9041,Beverages,Fruit Juice & Drinks,fruit/vegetable juice
9941,C9041,Snacks and Branded Foods,Snacks and Namkeen,salty snack
9941,C9041,"Bakery,Cakes and Dairy",Bakery Products,long life bakery product
9941,C9041,Snacks and Branded Foods,Chocolates and Candies,chocolate
9941,C9041,Personal Care,Feminine Hygiene,napkins
9942,C9042,"Egg, Meat and Fish",Meat Products,frankfurter
9942,C9042,"Bakery,Cakes and Dairy",Dairy Products,whole milk
9942,C9042,Fruits and Vegetables,Fresh Vegetables,frozen vegetables
9942,C9042,Beverages,Fruit Juice & Drinks,fruit/vegetable juice
9943,C9043,"Egg, Meat and Fish",Meat Products,pork
9943,C9043,"Bakery,Cakes and Dairy",Dairy Products,whole milk
9944,C9044,Fruits and Vegetables,Fresh Fruits,citrus fruit
9944,C9044,Fruits and Vegetables,Fresh Vegetables,other vegetables
9944,C9044,"Bakery,Cakes and Dairy",Dairy Products,spread cheese
9946,C9046,Fruits and Vegetables,Fresh Fruits,citrus fruit
9946,C9046,Fruits and Vegetables,Fresh Fruits,pip fruit
9946,C9046,"Bakery,Cakes and Dairy",Dairy Products,specialty cheese
9946,C9046,Beverages,Water,bottled water
9946,C9046,Beverages,Energy and Soft Drinks,soda
9947,C9047,"Egg, Meat and Fish",Meat Products,hamburger meat
9947,C9047,Fruits and Vegetables,Fresh Fruits,grapes
9947,C9047,"Bakery,Cakes and Dairy",Dairy Products,whole milk
9947,C9047,"Food Grains, Oil and Masala",Rice and Rice Products,rice
9947,C9047,"Food Grains, Oil and Masala","Salt, Sugar and Jaggery",sugar
9947,C9047,Beverages,Water,bottled water
9948,C9048,"Bakery,Cakes and Dairy",Dairy Products,whipped/sour cream
9948,C9048,"Bakery,Cakes and Dairy",Dairy Products,cream cheese
9949,C9049,"Egg, Meat and Fish",Meat Products,sausage
9949,C9049,Fruits and Vegetables,Fresh Fruits,tropical fruit
9949,C9049,Fruits and Vegetables,Fresh Fruits,grapes
9949,C9049,Fruits and Vegetables,Fresh Fruits,berries
9949,C9049,Fruits and Vegetables,Fresh Vegetables,other vegetables
9949,C9049,"Bakery,Cakes and Dairy",Cakes and Pastries,pastry
9949,C9049,Beverages,Energy and Soft Drinks,soda
9949,C9049,Snacks and Branded Foods,Chocolates and Candies,specialty chocolate
9949,C9049,Personal Care,Feminine Hygiene,napkins
9950,C9050,Fruits and Vegetables,Fresh Fruits,citrus fruit
9950,C9050,Fruits and Vegetables,Fresh Fruits,tropical fruit
9950,C9050,Fruits and Vegetables,Fresh Vegetables,root vegetables
9950,C9050,Fruits and Vegetables,Fresh Vegetables,other vegetables
9950,C9050,"Bakery,Cakes and Dairy",Dairy Products,butter
9950,C9050,"Bakery,Cakes and Dairy",Dairy Products,yogurt
9950,C9050,"Bakery,Cakes and Dairy",Dairy Products,whipped/sour cream
9950,C9050,Snacks and Branded Foods,Snacks and Namkeen,salty snack
9951,C9051,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
9951,C9051,"Bakery,Cakes and Dairy",Dairy Products,margarine
9952,C9052,"Bakery,Cakes and Dairy",Dairy Products,sliced cheese
9952,C9052,"Egg, Meat and Fish",Fish Products,frozen fish
9952,C9052,"Bakery,Cakes and Dairy",Dairy Products,margarine
9952,C9052,Beverages,Water,bottled water
9953,C9053,"Bakery,Cakes and Dairy",Dairy Products,butter milk
9953,C9053,"Bakery,Cakes and Dairy",Dairy Products,yogurt
9953,C9053,Snacks and Branded Foods,Snacks and Namkeen,salty snack
9953,C9053,Snacks and Branded Foods,Chocolates and Candies,specialty chocolate
9954,C9054,"Egg, Meat and Fish",Meat Products,sausage
9954,C9054,Fruits and Vegetables,Fresh Vegetables,root vegetables
9954,C9054,Beverages,Energy and Soft Drinks,soda
9954,C9054,Snacks and Branded Foods,Snacks and Namkeen,salty snack
9955,C9055,Fruits and Vegetables,Fresh Vegetables,other vegetables
9955,C9055,"Bakery,Cakes and Dairy",Dairy Products,soft cheese
9955,C9055,"Bakery,Cakes and Dairy",Dairy Products,margarine
9955,C9055,Beverages,Water,bottled water
9956,C9056,"Egg, Meat and Fish",Meat Products,beef
9956,C9056,Fruits and Vegetables,Fresh Vegetables,root vegetables
9956,C9056,"Food Grains, Oil and Masala",Masalas and Spices,herbs
9956,C9056,Fruits and Vegetables,Organic Fruits and Vegetables,packaged fruit/vegetables
9956,C9056,"Bakery,Cakes and Dairy",Dairy Products,butter
9956,C9056,"Bakery,Cakes and Dairy",Dairy Products,sliced cheese
9956,C9056,"Egg, Meat and Fish",Eggs,domestic eggs
9956,C9056,Snacks and Branded Foods,Spreads and Sauces,jam
9956,C9056,Beverages,Water,bottled water
9957,C9057,"Egg, Meat and Fish",Meat Products,hamburger meat
9957,C9057,Fruits and Vegetables,Fresh Fruits,tropical fruit
9957,C9057,Fruits and Vegetables,Fresh Vegetables,other vegetables
9957,C9057,"Bakery,Cakes and Dairy",Dairy Products,whole milk
9957,C9057,"Bakery,Cakes and Dairy",Dairy Products,butter
9957,C9057,"Bakery,Cakes and Dairy",Dairy Products,curd
9957,C9057,"Bakery,Cakes and Dairy",Icecream and Dessert,dessert
9957,C9057,"Bakery,Cakes and Dairy",Dairy Products,yogurt
9957,C9057,"Bakery,Cakes and Dairy",Dairy Products,whipped/sour cream
9957,C9057,"Bakery,Cakes and Dairy",Dairy Products,UHT-milk
9957,C9057,"Egg, Meat and Fish",Eggs,domestic eggs
9957,C9057,"Bakery,Cakes and Dairy",Cakes and Pastries,pastry
9957,C9057,"Food Grains, Oil and Masala","Atta, Flour and Sooji",flour
9957,C9057,"Bakery,Cakes and Dairy",Dairy Products,margarine
9957,C9057,"Food Grains, Oil and Masala",Dal & Pulses,cereals
9957,C9057,"Egg, Meat and Fish",Fish Products,canned fish
9957,C9057,"Kitchen, Garden and Pets",Pet Food and Accessories,cat food
9957,C9057,Beverages,Water,bottled water
9957,C9057,Personal Care,Feminine Hygiene,napkins
9958,C9058,"Egg, Meat and Fish",Meat Products,chicken
9958,C9058,Fruits and Vegetables,Fresh Vegetables,frozen vegetables
9959,C9059,"Egg, Meat and Fish",Meat Products,sausage
9959,C9059,"Egg, Meat and Fish",Meat Products,meat
9959,C9059,"Food Grains, Oil and Masala",Masalas and Spices,herbs
9959,C9059,Fruits and Vegetables,Fresh Vegetables,other vegetables
9959,C9059,"Bakery,Cakes and Dairy",Dairy Products,soft cheese
9959,C9059,"Bakery,Cakes and Dairy",Dairy Products,margarine
9959,C9059,"Kitchen, Garden and Pets",Pet Food and Accessories,cat food
9960,C9060,"Egg, Meat and Fish",Meat Products,sausage
9960,C9060,Fruits and Vegetables,Fresh Fruits,citrus fruit
9960,C9060,Beverages,Energy and Soft Drinks,soda
9960,C9060,Beverages,Fruit Juice & Drinks,fruit/vegetable juice
9960,C9060,Snacks and Branded Foods,Snacks and Namkeen,salty snack
9960,C9060,Personal Care,Feminine Hygiene,napkins
9961,C9061,Beverages,Water,bottled water
9962,C9062,"Bakery,Cakes and Dairy",Cakes and Pastries,pastry
9962,C9062,Beverages,Energy and Soft Drinks,soda
9963,C9063,"Kitchen, Garden and Pets",Pet Food and Accessories,cat food
9964,C9064,Fruits and Vegetables,Fresh Vegetables,other vegetables
9964,C9064,"Bakery,Cakes and Dairy",Dairy Products,whole milk
